Geneid	Chr	Start	End	Strand	Length	A11B2_ES_d0r1	A11B2_ES_d0r2	A11B2_ES_d1r1	A11B2_ES_d1r2	A11B2_d2r1	A11B2_d2r2	A11B2_d3r1	A11B2_d3r2	A11B2_d5r1	A11B2_d5r2	A11B2_d7r1	A11B2_d7r2	A11B2_d15	A11B2_d21	A11B2_d35	A11B2_d52
Midn	chr10	80148289	80158367	+	10079	0.526881720430108	0.543859649122807	0.546666666666667	0.452830188679245	0.486486486486487	0.63013698630137	0.564885496183206	0.552380952380952	0.539325842696629	0.536585365853659	0.654761904761905	0.530434782608696	0.580838323353293	0.451388888888889	0.568181818181818	0.546153846153846
Cirbp	chr10	80167840	80171653	+	3814	0.441176470588235	0.43	0.507692307692308	0.490825688073394	0.4739336492891	0.533333333333333	0.488095238095238	0.476190476190476	0.45679012345679	0.521472392638037	0.474820143884892	0.449275362318841	0.533039647577093	0.389830508474576	0.448529411764706	0.509933774834437
Efna2	chr10	80179481	80190010	+	10530	0.611111111111111	0.384615384615385	0.625	0.55	0.642857142857143	0.642857142857143	0.454545454545455	0.636363636363636	0.631578947368421	0.571428571428571	0.583333333333333	0.555555555555556	0.4	0.357142857142857	0.451612903225806	0.514285714285714
Mum1	chr10	80226597	80245144	+	18548	0.537480063795853	0.538812785388128	0.50584307178631	0.519406392694064	0.529411764705882	0.514056224899598	0.550335570469799	0.550387596899225	0.498964803312629	0.509433962264151	0.548837209302326	0.548895899053628	0.545643153526971	0.53125	0.540425531914894	0.500959692898273
Ndufs7	chr10	80249451	80256792	+	7342	0.452631578947368	0.4	0.540816326530612	0.428571428571429	0.511627906976744	0.532258064516129	0.554455445544555	0.56701030927835	0.458823529411765	0.413333333333333	0.465116279069767	0.488372093023256	0.436619718309859	0.521739130434783	0.478260869565217	0.382716049382716
Dazap1	chr10;chr10;chr10	80264990;80264990;80264990	80288413;80288413;80288413	+;+;+	23424	0.532808398950131	0.534534534534535	0.542538354253835	0.50076103500761	0.531034482758621	0.570491803278689	0.508997429305913	0.602857142857143	0.498470948012232	0.542253521126761	0.544622425629291	0.474093264248705	0.53015873015873	0.552112676056338	0.508438818565401	0.521739130434783
Rps15	chr10	80292430	80294114	+	1685	0.704119850187266	0.7	0.68270944741533	0.693766937669377	0.654669260700389	0.671179883945841	0.645687645687646	0.647382920110193	0.621212121212121	0.661654135338346	0.638148667601683	0.685162846803378	0.701729106628242	0.634989200863931	0.641558441558442	0.703703703703704
Apc2	chr10	80301819	80318256	+	16438	0.642857142857143	1	0.666666666666667	0.375	0.611111111111111	0.739130434782609	0.684210526315789	0.535714285714286	0.666666666666667	0.551724137931034	0.642857142857143	0.586206896551724	0.597560975609756	0.636363636363636	0.531914893617021	0.544303797468354
2310011J03Rik	chr10	80318254	80320548	-	2295	0.636363636363636	0.473684210526316	0.466666666666667	0.513513513513513	0.673913043478261	0.75	0.611111111111111	0.53125	0.488372093023256	0.696969696969697	0.448275862068966	0.586206896551724	0.483870967741935	0.5	0.5625	0.707317073170732
Adamtsl5	chr10;chr10;chr10	80339792;80339792;80339792	80348448;80348448;80348448	-;-;-	8657	0.519230769230769	0.4375	0.441558441558442	0.477272727272727	0.714285714285714	0.5	0.714285714285714	0.428571428571429	0.384615384615385	0.521739130434783	0.5	0.53125	0.3	0.5	0.568181818181818	0.385964912280702
Plk5	chr10	80356458	80365489	+	9032	0.617021276595745	0.6	0.609375	0.565217391304348	0.621621621621622	0.634146341463415	0.555555555555556	0.517241379310345	0.513513513513513	0.474576271186441	0.583333333333333	0.647058823529412	0.5	0.55	0.619047619047619	0.444444444444444
Mex3d	chr10	80380354	80387651	-	7298	0.63768115942029	0.473684210526316	0.544303797468354	0.517241379310345	0.551020408163265	0.521739130434783	0.56701030927835	0.532258064516129	0.565656565656566	0.509090909090909	0.566666666666667	0.5	0.515789473684211	0.540983606557377	0.56	0.48
Mbd3	chr10	80392540	80399479	-	6940	0.536	0.475609756097561	0.534351145038168	0.511627906976744	0.449438202247191	0.581395348837209	0.485106382978723	0.495726495726496	0.502057613168724	0.487179487179487	0.539906103286385	0.484276729559748	0.518324607329843	0.496894409937888	0.475177304964539	0.476190476190476
Tcf3	chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10	80409164;80409164;80409164;80409164;80409164;80409164;80409164;80409164	80433653;80433653;80433653;80433653;80433653;80433653;80433653;80433653	-;-;-;-;-;-;-;-	24490	0.52465483234714	0.519230769230769	0.538784067085954	0.524517087667162	0.583333333333333	0.531847133757962	0.515418502202643	0.535791757049892	0.536231884057971	0.535211267605634	0.548022598870056	0.541554959785523	0.520833333333333	0.521929824561403	0.541737649063032	0.520295202952029
Rexo1	chr10	80540925	80561560	-	20636	0.542056074766355	0.460122699386503	0.551083591331269	0.494082840236686	0.508771929824561	0.512048192771084	0.67156862745098	0.504	0.485477178423237	0.490909090909091	0.497607655502392	0.479820627802691	0.52	0.469072164948454	0.552036199095023	0.564625850340136
Klf16	chr10	80567120	80577296	-	10177	0.55	0.5	0.634615384615385	0.564102564102564	0.6	0.52	0.559322033898305	0.51219512195122	0.463917525773196	0.533980582524272	0.560975609756098	0.551020408163265	0.534883720930233	0.712328767123288	0.494845360824742	0.660377358490566
Abhd17a	chr10	80583648	80590341	-	6694	0.524752475247525	0.55	0.495798319327731	0.532934131736527	0.422018348623853	0.486725663716814	0.464	0.569230769230769	0.5	0.545454545454545	0.532846715328467	0.44	0.438775510204082	0.494845360824742	0.427272727272727	0.478260869565217
Scamp4	chr10	80602881	80615783	+	12903	0.47808764940239	0.541666666666667	0.455252918287938	0.52962962962963	0.479638009049774	0.474885844748858	0.523605150214592	0.54421768707483	0.518324607329843	0.519047619047619	0.490566037735849	0.492753623188406	0.568627450980392	0.475862068965517	0.474683544303797	0.496062992125984
Csnk1g2	chr10;chr10	80622779;80629655	80640771;80640771	+;+	17993	0.525193798449612	0.515527950310559	0.50599520383693	0.567099567099567	0.47085201793722	0.508951406649616	0.47198275862069	0.5489443378119	0.577868852459016	0.512104283054004	0.489711934156379	0.551948051948052	0.485795454545455	0.48	0.498956158663883	0.558375634517767
Btbd2	chr10	80642616	80657071	-	14456	0.521929824561403	0.531746031746032	0.586046511627907	0.528688524590164	0.582089552238806	0.578512396694215	0.537931034482759	0.587719298245614	0.479674796747967	0.644230769230769	0.541935483870968	0.5	0.5	0.628865979381443	0.568181818181818	0.572519083969466
Mknk2	chr10	80665329	80671976	-	6648	0.507692307692308	0.552380952380952	0.53757225433526	0.482142857142857	0.494252873563218	0.552631578947368	0.543689320388349	0.525974025974026	0.509259259259259	0.477987421383648	0.497652582159624	0.484496124031008	0.568904593639576	0.572139303482587	0.559139784946237	0.560240963855422
Mob3a	chr10	80685252	80701820	-	16569	0.598591549295775	0.566666666666667	0.459016393442623	0.587412587412587	0.646017699115044	0.5625	0.641379310344828	0.538461538461538	0.544378698224852	0.584507042253521	0.562841530054645	0.535353535353535	0.537313432835821	0.525210084033613	0.541176470588235	0.582417582417582
Izumo4	chr10	80702692	80705382	+	2691	0.666666666666667	0.625	0.666666666666667	0.736842105263158	0.454545454545455	0.583333333333333	0.476190476190476	0.625	0.666666666666667	0.642857142857143	0.666666666666667	0.285714285714286	0.454545454545455	0.6	0.666666666666667	0.536585365853659
Ap3d1	chr10	80706977	80742211	-	35235	0.486559139784946	0.437070938215103	0.425902864259029	0.481203007518797	0.5125	0.463829787234043	0.431496062992126	0.463687150837989	0.49901768172888	0.505576208178439	0.454427083333333	0.441679626749611	0.499290780141844	0.447635135135135	0.463443396226415	0.531331592689295
Dot1l	chr10	80755205	80794347	+	39143	0.523952095808383	0.504	0.49554234769688	0.490942028985507	0.517716535433071	0.514754098360656	0.557231588287489	0.520353982300885	0.536437246963563	0.528836754643206	0.531618435155413	0.512	0.513905683192261	0.503105590062112	0.522372528616025	0.506456241032999
Plekhj1	chr10	80796098	80798626	-	2529	0.387096774193548	0.383333333333333	0.402439024390244	0.415384615384615	0.439024390243902	0.370967741935484	0.412698412698413	0.422535211267606	0.403726708074534	0.44578313253012	0.397959183673469	0.352941176470588	0.404494382022472	0.420454545454545	0.455555555555556	0.333333333333333
Sf3a2	chr10	80798734	80804922	+	6189	0.526315789473684	0.530612244897959	0.519736842105263	0.54639175257732	0.497076023391813	0.504201680672269	0.451428571428571	0.47682119205298	0.5	0.468354430379747	0.52317880794702	0.52	0.455284552845528	0.467213114754098	0.474683544303797	0.532110091743119
Lsm7	chr10	80852824	80855209	-	2386	0.51	0.461538461538462	0.527472527472527	0.476190476190476	0.491525423728814	0.538461538461538	0.433962264150943	0.606060606060606	0.44	0.4	0.540540540540541	0.588235294117647	0.5	0.547619047619048	0.451612903225806	0.550724637681159
Sppl2b	chr10	80855274	80868708	+	13435	0.551724137931034	0.483333333333333	0.5	0.5	0.371428571428571	0.46875	0.5125	0.525	0.5625	0.421052631578947	0.577777777777778	0.37037037037037	0.533333333333333	0.4375	0.574074074074074	0.6
Timm13	chr10	80899449	80900969	-	1521	0.523809523809524	0.470588235294118	0.36	0.591549295774648	0.548387096774194	0.418604651162791	0.51	0.535211267605634	0.565656565656566	0.51219512195122	0.512820512820513	0.578947368421053	0.5	0.679245283018868	0.507042253521127	0.537037037037037
Lmnb2	chr10	80901362	80918245	-	16884	0.523364485981308	0.504587155963303	0.556164383561644	0.556541019955654	0.574468085106383	0.520912547528517	0.583892617449664	0.529197080291971	0.474074074074074	0.573643410852713	0.497716894977169	0.570048309178744	0.474576271186441	0.504504504504504	0.527777777777778	0.532894736842105
Gadd45b	chr10	80930090	80932204	+	2115	0.625	0.428571428571429	0.578947368421053	0.388888888888889	0.615384615384615	0.666666666666667	0.666666666666667	0.333333333333333	0.482758620689655	0.55	0.509433962264151	0.321428571428571	0.714285714285714	0.535714285714286	0.55	0.6
Gng7	chr10;chr10	80948623;80948623	81014925;81001365	-;-	66303	0.573913043478261	0.509090909090909	0.535483870967742	0.4765625	0.520833333333333	0.413793103448276	0.636363636363636	0.484375	0.529411764705882	0.548387096774194	0.619047619047619	0.531914893617021	0.583333333333333	0.575	0.506493506493506	0.6
Slc39a3	chr10	81028539	81033912	-	5374	0.5	0.416666666666667	0.272727272727273	0.4375	0.4	0.533333333333333	0.416666666666667	0.444444444444444	0.473684210526316	0.37037037037037	0.448275862068966	0.444444444444444	0.523076923076923	0.3	0.473684210526316	0.369565217391304
Sgta	chr10	81044072	81060154	-	16083	0.602803738317757	0.591954022988506	0.598086124401914	0.627627627627628	0.590909090909091	0.601190476190476	0.583710407239819	0.5	0.598214285714286	0.569343065693431	0.511520737327189	0.583333333333333	0.558823529411765	0.551351351351351	0.581730769230769	0.605263157894737
Thop1	chr10	81070082	81082360	+	12279	0.576744186046512	0.504225352112676	0.521052631578947	0.501519756838906	0.493534482758621	0.549253731343284	0.578558225508318	0.522077922077922	0.52020202020202	0.481927710843373	0.491279069767442	0.507739938080495	0.471153846153846	0.482517482517482	0.555555555555556	0.55188679245283
Map2k2	chr10	81105946	81124697	+	18752	0.484782608695652	0.467320261437909	0.506637168141593	0.427835051546392	0.444191343963554	0.450184501845018	0.48910411622276	0.503875968992248	0.437823834196891	0.444730077120823	0.484924623115578	0.468834688346883	0.520547945205479	0.446700507614213	0.502272727272727	0.452685421994885
Zbtb7a	chr10	81136270	81151657	+	15388	0.444444444444444	0.428571428571429	0.474530831099196	0.464818763326226	0.614035087719298	0.518796992481203	0.528301886792453	0.539130434782609	0.477124183006536	0.504854368932039	0.611111111111111	0.467391304347826	0.607476635514019	0.535714285714286	0.561111111111111	0.553030303030303
Pias4	chr10	81153965	81167720	-	13756	0.534883720930233	0.486842105263158	0.533834586466165	0.535483870967742	0.505882352941176	0.505263157894737	0.503875968992248	0.435185185185185	0.488372093023256	0.457831325301205	0.63	0.436781609195402	0.481012658227848	0.454545454545455	0.48314606741573	0.543103448275862
Eef2	chr10	81176630	81182509	+	5880	0.585438335809807	0.537522441651706	0.581893572909468	0.515879163439194	0.508760711088375	0.513020134228188	0.510889856876167	0.493060145406477	0.50418643594753	0.500080528265421	0.521298472385429	0.506673930809044	0.501237902318253	0.506708760852407	0.497412982126058	0.505125486037469
Dapk3	chr10;chr10;chr10	81183006;81183262;81183917	81193197;81193197;81193197	+;+;+	10192	0.486013986013986	0.461538461538462	0.484018264840183	0.477272727272727	0.456521739130435	0.547008547008547	0.50314465408805	0.412790697674419	0.522184300341297	0.451219512195122	0.486068111455108	0.467432950191571	0.479166666666667	0.511961722488038	0.509345794392523	0.51875
Zfr2	chr10	81233162	81252123	+	18962	0.623188405797101	0.576923076923077	0.596774193548387	0.606060606060606	0.766666666666667	0.461538461538462	0.6	0.708333333333333	0.553398058252427	0.580645161290323	0.542435424354244	0.539855072463768	0.502923976608187	0.674418604651163	0.572164948453608	0.561904761904762
Mrpl54	chr10	81264721	81266926	-	2206	0.521428571428571	0.375	0.542372881355932	0.518518518518518	0.551282051282051	0.529411764705882	0.517647058823529	0.518518518518518	0.440677966101695	0.475	0.550724637681159	0.412698412698413	0.574468085106383	0.532258064516129	0.433962264150943	0.558823529411765
Apba3	chr10	81268171	81273247	+	5077	0.508620689655172	0.605633802816901	0.53125	0.526785714285714	0.542168674698795	0.554054054054054	0.526315789473684	0.53125	0.549019607843137	0.513888888888889	0.516129032258065	0.482352941176471	0.552238805970149	0.493150684931507	0.5	0.507042253521127
Tjp3	chr10;chr10;chr10	81273187;81273187;81273187	81285781;81291267;81291581	-;-;-	18395	0.485380116959064	0.581081081081081	0.474789915966387	0.635135135135135	0.51685393258427	0.530973451327434	0.525179856115108	0.53968253968254	0.426829268292683	0.545454545454545	0.57	0.535864978902954	0.695652173913043	0.506849315068493	0.625	0.541666666666667
Pip5k1c	chr10;chr10	81292971;81292971	81319974;81319974	+;+	27004	0.454054054054054	0.450354609929078	0.435546875	0.509666080843585	0.509174311926605	0.50251256281407	0.512820512820513	0.472573839662447	0.49738219895288	0.488235294117647	0.395744680851064	0.432748538011696	0.46078431372549	0.465686274509804	0.484848484848485	0.463878326996198
Cactin	chr10	81321102	81326251	+	5150	0.48876404494382	0.485714285714286	0.455696202531646	0.43609022556391	0.557971014492754	0.543689320388349	0.5	0.516949152542373	0.462068965517241	0.536585365853659	0.5	0.579545454545455	0.5	0.616822429906542	0.490384615384615	0.521739130434783
Hmg20b	chr10;chr10;chr10	81346045;81346045;81346045	81350426;81350427;81350457	-;-;-	4413	0.580952380952381	0.625	0.54	0.509090909090909	0.482758620689655	0.435897435897436	0.535211267605634	0.6	0.506493506493506	0.53448275862069	0.575342465753425	0.414285714285714	0.567164179104478	0.487179487179487	0.505747126436782	0.402173913043478
Mfsd12	chr10	81357569	81364035	+	6467	0.48	0.586666666666667	0.534883720930233	0.503703703703704	0.4	0.507042253521127	0.467741935483871	0.450980392156863	0.488888888888889	0.481481481481481	0.566037735849057	0.46031746031746	0.5	0.370967741935484	0.4	0.621621621621622
4930404N11Rik	chr10	81364023	81365820	-	1798	0.525	0.571428571428571	0.473684210526316	0.333333333333333	0.458333333333333	0.722222222222222	0.4375	0.380952380952381	0.348837209302326	0.466666666666667	0.461538461538462	0.285714285714286	0.333333333333333	0.380952380952381	0.478260869565217	0.368421052631579
Fzr1	chr10	81366878	81378370	-	11493	0.454068241469816	0.523560209424084	0.535353535353535	0.526785714285714	0.549132947976879	0.52	0.471232876712329	0.531007751937985	0.598360655737705	0.491525423728814	0.429787234042553	0.518796992481203	0.538461538461538	0.483333333333333	0.468599033816425	0.510989010989011
Dohh	chr10	81384427	81388352	+	3926	0.517482517482518	0.654545454545455	0.505263157894737	0.538461538461538	0.505050505050505	0.625	0.476190476190476	0.606382978723404	0.605504587155963	0.513513513513513	0.576923076923077	0.547368421052632	0.469387755102041	0.507936507936508	0.528571428571429	0.617021276595745
Nfic	chr10;chr10	81396190;81396190	81427173;81427173	-;-	30984	0.479166666666667	0.5	0.513513513513513	0.508928571428571	0.609195402298851	0.525641025641026	0.571428571428571	0.530120481927711	0.508771929824561	0.444444444444444	0.575757575757576	0.450980392156863	0.48780487804878	0.442307692307692	0.480392156862745	0.457943925233645
